created_at,text,url,replies,retweets,favorites,user
10/6/16 17:22,"RT @WhiteHouse: This is #SXSL: The White House festival of ideas, art, and action. Take a peek inside: https://t.co/BbvvMEaQTF https://t.co_",https://twitter.com/BarackObama/status/784081476434272256,116,687,2070,BarackObama
10/6/16 15:48,The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate,https://twitter.com/BarackObama/status/784057869549252608,154,886,3236,BarackObama
10/5/16 21:30,This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7,https://twitter.com/BarackObama/status/783781468719943680,297,1314,5478,BarackObama
10/5/16 20:44,"""Today is a historic day in the fight to protect our planet for future generations."" President Obama #ActOnClimate https://t.co/x3dJSCYUcj",https://twitter.com/BarackObama/status/783769909146845184,280,1754,6095,BarackObama
10/5/16 19:30,LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91,https://twitter.com/BarackObama/status/783751285212258304,135,462,1842,BarackObama
10/5/16 15:50,Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob,https://twitter.com/BarackObama/status/783695919006920704,202,738,2366,BarackObama
10/4/16 20:30,Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob,https://twitter.com/BarackObama/status/783404014054412288,229,659,2637,BarackObama
10/4/16 18:28,"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" President Obama https://t.co/cfxpSBNWIU",https://twitter.com/BarackObama/status/783373180861767681,353,2011,7027,BarackObama
10/4/16 16:53,Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML,https://twitter.com/BarackObama/status/783349420951674880,259,715,3371,BarackObama
10/4/16 15:08,"We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE",https://twitter.com/BarackObama/status/783322842955862020,294,1616,6412,BarackObama
10/3/16 19:57,RT @NatGeoChannel: Tonight @POTUS will be joined by @LeoDiCaprio for a conversation on combating climate change: https://t.co/yCN9K74Jnj #S_,https://twitter.com/BarackObama/status/783033210745655296,148,1315,2530,BarackObama
10/3/16 18:24,Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU,https://twitter.com/BarackObama/status/783009809356304385,2216,122590,311762,BarackObama
10/3/16 16:55,"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why: https://t.co/JvtZFKpQKZ",https://twitter.com/BarackObama/status/782987406949486592,165,329,1151,BarackObama
10/3/16 15:30,Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3,https://twitter.com/BarackObama/status/782966115248910337,212,438,1916,BarackObama
10/1/16 16:06,"RT @OFA: ""Since I took office, another ten million private-sector workers have gained paid sick leave."" President Obama https://t.co/Ud3vq_",https://twitter.com/BarackObama/status/782250219027128320,137,445,1536,BarackObama
10/1/16 14:46,"In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave",https://twitter.com/BarackObama/status/782230260767084545,243,799,3635,BarackObama
9/30/16 21:32,Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy,https://twitter.com/BarackObama/status/781970043894632448,304,2217,8564,BarackObama
9/30/16 20:11,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo_ https://t.co/86F1fhUWsp",https://twitter.com/BarackObama/status/781949494631858176,408,2042,5236,BarackObama
9/30/16 17:47,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob,https://twitter.com/BarackObama/status/781913425496662016,175,942,3400,BarackObama
9/30/16 15:57,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl",https://twitter.com/BarackObama/status/781885668016332800,323,3157,9855,BarackObama
9/29/16 21:55,It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: https://t.co/s8FdCa0tq6 #DoYourJob,https://twitter.com/BarackObama/status/781613479589470208,312,1046,3582,BarackObama
9/29/16 19:41,"""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave: https://t.co/gOAc2HAkQg #LeadOnLeave",https://twitter.com/BarackObama/status/781579567358095360,167,648,2782,BarackObama
9/29/16 17:59,RT @ErnestMoniz: THIS is what a #CleanEnergy revolution looks like. New report out today  https://t.co/o13p5fPNDg #ActOnClimate https://t._,https://twitter.com/BarackObama/status/781553914092990464,53,313,734,BarackObama
9/29/16 16:33,Never underestimate the strength and resilience of the American economy. https://t.co/OFTN2FlRtq,https://twitter.com/BarackObama/status/781532250143719424,286,1319,5485,BarackObama
9/29/16 15:12,RT @Slate: President Obama answers Slates questions about his administrations new rule extending paid sick leave: https://t.co/8AdEx431QN_,https://twitter.com/BarackObama/status/781512097167384576,40,253,955,BarackObama
9/28/16 17:49,The @OFA Truth Team makes it easy to stay informed. Join today: https://t.co/Q0axQYyJY1,https://twitter.com/BarackObama/status/781189166126264321,198,335,1510,BarackObama
9/28/16 15:16,"This is no accidentwe're making a comeback because together, we've fought hard to support American families. https://t.co/LTk7SiTexP",https://twitter.com/BarackObama/status/781150531943211010,573,3122,10979,BarackObama
9/27/16 21:04,We're better off than we were eight years ago. https://t.co/OwrTM3V78t,https://twitter.com/BarackObama/status/780875664953978881,592,2586,7095,BarackObama
9/27/16 19:42,"Household incomes are up, and the poverty rate is down across all demographics. https://t.co/cEIdPJuuvR",https://twitter.com/BarackObama/status/780855089946726400,258,1035,3370,BarackObama
9/27/16 16:57,"As long as Senate leaders keep refusing to do their jobs, @OFA supporters will continue speaking out against their_ https://t.co/DkmDKpMhOw",https://twitter.com/BarackObama/status/780813534376538112,281,2834,8391,BarackObama
9/27/16 15:28,Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/AGrUjJTnST #DoYourJob,https://twitter.com/BarackObama/status/780791269060595712,140,833,2701,BarackObama
9/26/16 20:58,"Important, tough conversations require solid facts. Get them from the @OFA Truth Team: https://t.co/5YH9zVeayn https://t.co/dD1EPgaA9W",https://twitter.com/BarackObama/status/780511904485605376,230,981,3439,BarackObama
9/26/16 18:59,"These are high praises from the American Bar Associationand yet, Senate leaders refuse to even consider Judge Garl_ https://t.co/ryPFLZDAhY",https://twitter.com/BarackObama/status/780481839177748480,334,2349,7313,BarackObama
9/26/16 17:27,Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters: https://t.co/yhy8al1FK7 #DoYourJob,https://twitter.com/BarackObama/status/780458668122791936,136,736,2298,BarackObama
9/26/16 15:55,The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle,https://twitter.com/BarackObama/status/780435649971167232,250,1421,4401,BarackObama
9/23/16 21:12,Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/peV6aCYswa #DoYourJob,https://twitter.com/BarackObama/status/779428314012200960,433,775,2400,BarackObama
9/23/16 20:05,"Senate leaders need to work for the good of the American people, not seek out political points. https://t.co/Tdx3xk6gYi",https://twitter.com/BarackObama/status/779411464830320640,397,2131,6826,BarackObama
9/23/16 19:03,Watch President Obama and @CEAChair Jason Furman discuss the positive gains the American economy has made. https://t.co/J28Crn3WAP,https://twitter.com/BarackObama/status/779395875239895042,155,449,1649,BarackObama
9/23/16 18:02,Here are 16 broken records we shouldn't be proud of. https://t.co/x98dGgEloW,https://twitter.com/BarackObama/status/779380553334140932,282,4309,6996,BarackObama
9/23/16 16:57,Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/GVTL4HrTXw,https://twitter.com/BarackObama/status/779363981177843712,142,444,1556,BarackObama
9/23/16 15:57,"Another record broken: 16 months in a row of undeniable, record-breaking heat. https://t.co/qMAH7nFf5I #ActOnClimate",https://twitter.com/BarackObama/status/779348972670517248,215,1415,2654,BarackObama
9/22/16 22:18,Happy #FirstDayofFall. https://t.co/ix02MNuOud,https://twitter.com/BarackObama/status/779082523963863041,721,13814,41344,BarackObama
9/22/16 21:21,We can't sit idly by. Climate change is likely to threaten our national securitywe must act now._ https://t.co/6QQmpf27W0,https://twitter.com/BarackObama/status/779068216018468864,363,1532,4972,BarackObama
9/22/16 19:00,Judge Garland is highly qualified for the bencheven some Senate leaders who are now blocking his hearing have agre_ https://t.co/D5ScOCikVl,https://twitter.com/BarackObama/status/779032515302400000,281,2513,7862,BarackObama
9/22/16 17:34,Senate leaders' blind obstruction of Judge Garland's nomination sets a dangerous precedent. We can't stand idly by. https://t.co/k76I6DCDRI,https://twitter.com/BarackObama/status/779010876074438657,168,758,2406,BarackObama
9/22/16 15:58,"Enough of the shameless partisanship, Senators. #DoYourJob and fill the Supreme Court vacancy. https://t.co/vIQY0bivo4",https://twitter.com/BarackObama/status/778986879249100800,294,2312,6536,BarackObama
9/21/16 19:58,Help keep the pressure on Senate leaders to give Judge Garland a fair hearing before their next recess. https://t.co/lkLz4yidaw #DoYourJob,https://twitter.com/BarackObama/status/778684733093912576,270,752,2690,BarackObama
9/21/16 17:53,The American Bar Association gave Judge Garland its highest possible rating. He deserves a hearing and a vote._ https://t.co/FUVmGKdZgB,https://twitter.com/BarackObama/status/778653339751899136,359,3147,9368,BarackObama
9/21/16 16:34,"""Their right to inherit a healthy planet is a sacred responsibility."" President Obama #ActOnClimate https://t.co/MYumi6xiIW",https://twitter.com/BarackObama/status/778633396998156288,251,1308,4150,BarackObama
9/21/16 14:57,Communities are already experiencing the effects of climate changewe can't afford not to act. Take a look:_ https://t.co/sEjVzKqhsw,https://twitter.com/BarackObama/status/778609212599316480,309,1767,5525,BarackObama
9/20/16 19:31,"As the #UNGA meets, take a look at the progress we've made thanks to American leadership in the world. https://t.co/b4T0zGccLH",https://twitter.com/BarackObama/status/778315562623438848,477,851,3641,BarackObama
9/20/16 14:30,LIVE: President Obama is speaking at the 71st Session of the United Nations General Assembly. https://t.co/J8cm9QquER #UNGA,https://twitter.com/BarackObama/status/778239848566194176,282,643,2249,BarackObama
9/19/16 15:24,LIVE: President Obama is delivering a statement in New York. https://t.co/MJUr8C84Wd,https://twitter.com/BarackObama/status/777891139848253441,436,682,2808,BarackObama
9/16/16 22:24,President Obama commemorates #HispanicHeritageMonth in an address to @CHCI. https://t.co/oTVX7zOyFD,https://twitter.com/BarackObama/status/776909671055568896,607,1270,4295,BarackObama
9/16/16 21:23,Senate leaders are putting politics above their basic responsibility to hold a hearing for Judge Garland. #DoYourJob https://t.co/N7vH2ncwmb,https://twitter.com/BarackObama/status/776894274055000064,500,3495,8112,BarackObama
9/16/16 19:55,"Six months is long enough, senators. It's time to #DoYourJob and give Judge Garland a hearing. https://t.co/A2Yedmhuw6",https://twitter.com/BarackObama/status/776872058089267201,218,944,3089,BarackObama
9/16/16 18:55,RT @OFA: Friendly reminder for Senate leaders on #ConstitutionDay2016: https://t.co/my5zUWxb6j,https://twitter.com/BarackObama/status/776856997195022336,55,359,908,BarackObama
9/16/16 17:24,"The Supreme Court should remain above partisan politics, Senator. https://t.co/DlWud7Rh3K #DoYourJob https://t.co/Wjd96qn9Hf",https://twitter.com/BarackObama/status/776834111566516224,261,1227,3311,BarackObama
9/16/16 15:54,Progress starts with a conversation. Make sure you have the facts to get yours started: https://t.co/MxWdiJxz4o https://t.co/Q3iP0Jwg1t,https://twitter.com/BarackObama/status/776811448651558912,227,959,3438,BarackObama
9/15/16 21:24,"When we protect our lands and waters, it helps us protect our climate for future generations. #ActOnClimate https://t.co/8tygZI0TDR",https://twitter.com/BarackObama/status/776532109498339328,634,4567,15643,BarackObama
9/15/16 18:51,"""There is no 'election year' exception in Article II."" Sen. Leahy calls on senators to give Judge Garland a hearing: https://t.co/VjxClMdqUg",https://twitter.com/BarackObama/status/776493584572780545,204,1311,4048,BarackObama
9/15/16 16:39,"President Obama just made history by protecting nearly 5,000 square miles off the New England coast. https://t.co/i8MAFYU60k #OurOcean",https://twitter.com/BarackObama/status/776460530584133633,216,2512,6930,BarackObama
9/15/16 15:15,LIVE: President Obama is speaking at the 2016 Our Ocean Conference. https://t.co/ALK46jhUpw #OurOcean,https://twitter.com/BarackObama/status/776439380281925632,110,402,1735,BarackObama
9/15/16 14:25,"RT @WhiteHouse: BREAKING: @POTUS will designate the first-ever marine monument in the Atlantic Ocean: https://t.co/t33G5z2QpK https://t.co/_",https://twitter.com/BarackObama/status/776426790109650944,95,1049,2621,BarackObama
9/14/16 20:45,We need nine justices for a fully functioning Supreme Courtand editorial boards across the country agree. https://t.co/WD42qmgXpO,https://twitter.com/BarackObama/status/776160016483033088,360,1497,4779,BarackObama
9/14/16 19:05,"RT @cspan: .@RepJohnLewis on #GunViolence: ""The time for silence is over."" https://t.co/zUUX02jNnN",https://twitter.com/BarackObama/status/776134671415451648,128,719,1507,BarackObama
9/14/16 17:50,We can't let Senate leaders ignore their constitutional responsibilities. https://t.co/ExY5wZcWi6 #DoYourJob https://t.co/IwO7CAoVm2,https://twitter.com/BarackObama/status/776115966161793025,412,1497,4160,BarackObama
9/14/16 16:40,Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/b0eae4PXDX,https://twitter.com/BarackObama/status/776098253800484866,162,360,1502,BarackObama
9/14/16 15:24,The U.S. is on track to hit two million solar installations within the next two years. Momentum is building: https://t.co/dTb4M3J4MY,https://twitter.com/BarackObama/status/776079054512369668,277,1731,5906,BarackObama
9/13/16 21:14,Time is almost up for Senate leaders to do the right thing and fill the #SCOTUS vacancy. https://t.co/rPbzUkZAUE #DoYourJob,https://twitter.com/BarackObama/status/775804899049078784,232,597,2152,BarackObama
9/13/16 20:09,"Median household income:  Poverty rate: Uninsured rate: Middle-class economics works. https://t.co/ThPXBSux09",https://twitter.com/BarackObama/status/775788508841517057,843,3806,12601,BarackObama
9/13/16 19:11,"In 2015, we saw the fastest household income growth on record and the largest drop in the poverty rate since 1968. https://t.co/Kyw1vuhont",https://twitter.com/BarackObama/status/775773838403436544,278,1470,4278,BarackObama
9/13/16 16:15,"RT @WhiteHouse: Fastest household income growth on record Largest drop in poverty rate since 1968  https://t.co/qK505KUeuP https://_",https://twitter.com/BarackObama/status/775729726107201536,234,1048,2142,BarackObama
9/13/16 15:00,The Supreme Court must remain above partisanship. Senate leaders: The time to fill the vacant seat is now. https://t.co/7mmbuXjsPO,https://twitter.com/BarackObama/status/775710721027952640,435,3453,10172,BarackObama
9/12/16 20:24,ICYMI: This is a really big deal. https://t.co/raNeUV5fRd,https://twitter.com/BarackObama/status/775429955253481473,584,2575,8436,BarackObama
9/12/16 18:55,"Vice President Biden speaks on the ""dangerous precedent"" Senate leaders are setting by refusing to do their jobs. https://t.co/W1A7Oyb4gB",https://twitter.com/BarackObama/status/775407521167126528,262,1586,4879,BarackObama
9/12/16 17:36,These are records we can't keep breaking. We must work together to #ActOnClimate. https://t.co/sTxNR10sjK,https://twitter.com/BarackObama/status/775387720285683712,354,3055,6343,BarackObama
9/12/16 15:09,Meaningful action on climate change can't wait. President Obama explains why in this @nytimes interview. https://t.co/zbaDcpztIW,https://twitter.com/BarackObama/status/775350531812265984,213,1281,4134,BarackObama
9/9/16 21:05,"We need to keep up efforts to fight climate change at every levellocally, nationally, globally. #ActOnClimate https://t.co/L10qdkgPDg",https://twitter.com/BarackObama/status/774353170159968259,739,3547,10358,BarackObama
9/9/16 20:15,"RT @FactsOnClimate: BREAKING: A new strategy to harness the power of wind means more jobs, less pollution: https://t.co/s0I0CmalFL https://_",https://twitter.com/BarackObama/status/774340573310353408,144,721,1881,BarackObama
9/9/16 19:16,Senate leaders are back in session. Keep the pressure highcall out their obstructionism. https://t.co/eThTUbIMH0 #DoYourJob,https://twitter.com/BarackObama/status/774325506065985536,187,637,2247,BarackObama
9/9/16 17:47,There's no need to overcomplicate the process. #DoYourJob https://t.co/QgaNgKNBzJ,https://twitter.com/BarackObama/status/774303257023963136,196,1300,3643,BarackObama
9/9/16 15:08,We must take bold steps nowclimate change is already impacting millions of people. https://t.co/ZWBgt0XEWt #ActOnClimate,https://twitter.com/BarackObama/status/774263324032790528,302,1335,3918,BarackObama
9/8/16 19:39,"Congress is back, and they have important work to do before their next recess. Make sure you say where you stand: https://t.co/Ll1Croa3Ui",https://twitter.com/BarackObama/status/773969076171309056,269,913,3380,BarackObama
9/8/16 18:35,"RT @VPLive: ""Every nominee, including Kennedy in an election yeargot an up or down vote"" @VP on serving as Senate Judiciary Chairman or R_",https://twitter.com/BarackObama/status/773952874833321984,41,318,1036,BarackObama
9/8/16 17:39,Stay in the loop with important facts. Join @OFA's Truth Team: https://t.co/2KkNrPgHPL https://t.co/FDOocrpQvU,https://twitter.com/BarackObama/status/773938870421368832,192,472,2064,BarackObama
9/7/16 21:47,Rising sea levels are already flooding homes and roads along America's coasts. The time to #ActOnClimate is now. https://t.co/OplSsyTHEX,https://twitter.com/BarackObama/status/773638787549188096,401,1802,4445,BarackObama
9/7/16 20:00,"Fewer Americans are uninsured than ever before, thanks to #Obamacare. https://t.co/tFbGtiPzWL",https://twitter.com/BarackObama/status/773612008889421824,363,828,2987,BarackObama
9/7/16 17:48,Congress is back from recess. Help put the pressure on Senate leaders to give Judge Garland a hearing: https://t.co/F4eATpElMT #DoYourJob,https://twitter.com/BarackObama/status/773578682350702592,272,794,2706,BarackObama
9/7/16 15:53,The process is clear. The Supreme Court and American people are waiting for Senate leaders to get to work. https://t.co/1YzeZLIcAT,https://twitter.com/BarackObama/status/773549731901349888,487,3150,10028,BarackObama
9/6/16 21:57,Senate leaders have 32 days before their next recess to give Judge Garland a hearing and a vote. Call them out now: https://t.co/IV1AGOEDag,https://twitter.com/BarackObama/status/773279043726618624,435,1018,3141,BarackObama
9/6/16 20:19,"The Paris Climate Agreement is a big deal in the fight against climate changeand now, a big step closer to reality. https://t.co/5vd6n0BFgG",https://twitter.com/BarackObama/status/773254286855712769,207,1176,3811,BarackObama
9/6/16 18:57,The United States is leading the way in the fight to #ActOnClimate. https://t.co/vkUMjg6XKc,https://twitter.com/BarackObama/status/773233683608199168,145,576,2416,BarackObama
9/6/16 16:58,"Conservation not only protects diverse lands and species, it's also an important part of battling climate change. https://t.co/gjvhHNPFKL",https://twitter.com/BarackObama/status/773203627125055488,174,1214,4168,BarackObama
9/6/16 15:03,"""When we protect our lands, it helps us protect the climate for the future."" President Obama #ActOnClimate https://t.co/qdoCgYPQom",https://twitter.com/BarackObama/status/773174849346768896,283,1273,4662,BarackObama
9/5/16 16:03,President Obama has a message for America's workers todaycheck it out: https://t.co/KlPj1YGeQ4 #LaborDay https://t.co/qzbHAfRXNs,https://twitter.com/BarackObama/status/772827439126966272,413,862,3807,BarackObama
9/3/16 17:01,"In the weekly address, President Obama commemorates the labor movement that helped build this country. https://t.co/JsZvcpTyee",https://twitter.com/BarackObama/status/772117278464679937,1288,1092,4798,BarackObama
9/3/16 16:06,RT @WhiteHouse: It's official: The U.S. and China have entered into the #ParisAgreement: https://t.co/RQIMfGp7rg https://t.co/7IPK6WAeZD,https://twitter.com/BarackObama/status/772103576697049089,276,2851,5566,BarackObama
9/2/16 22:27,"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/Pr78WaT0V2",https://twitter.com/BarackObama/status/771836881495584768,818,2517,7915,BarackObama
9/2/16 19:59,"When Americans stand together, there's no challenge too great to solvenot even climate change. #ActOnClimate today: https://t.co/5mqlv3ZXas",https://twitter.com/BarackObama/status/771799796344512512,429,702,2831,BarackObama
9/2/16 18:28,"Unemployment: Deficits: Uninsured rate: Jobs: +15.1 million https://t.co/mWcAgfM8zn",https://twitter.com/BarackObama/status/771776767581360128,529,2676,8430,BarackObama
9/2/16 17:01,"It's been a long road, but we're far better off than we were eight years ago. https://t.co/o8UdtCezYE",https://twitter.com/BarackObama/status/771755042391097345,477,2433,8572,BarackObama
9/2/16 15:10,"The economy added 151,000 jobs in Augustextending the longest streak of total job growth on record.",https://twitter.com/BarackObama/status/771727047710412800,452,2349,8877,BarackObama
9/1/16 21:06,Senate leaders return from recess next week. They need to get to work on a vote for Judge Garlandsay so. https://t.co/pdRYkz7kFV #DoYourJob,https://twitter.com/BarackObama/status/771454141801439233,349,840,3106,BarackObama
9/1/16 19:33,"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/ScbkMVcovu",https://twitter.com/BarackObama/status/771430763069788160,398,2681,9071,BarackObama
9/1/16 17:07,"RT @WhiteHouse: ""There's no conflict between a healthy economy and a healthy planet."" @POTUS https://t.co/kLOKgyiEvf https://t.co/GL2z2FHN_",https://twitter.com/BarackObama/status/771394007196798976,168,949,2356,BarackObama
9/1/16 16:00,"Stay in the loop with important facts, brought to you weekly. Join @OFA's Truth Team: https://t.co/YNdzkLi9cb",https://twitter.com/BarackObama/status/771377146820300800,125,340,1478,BarackObama
8/31/16 19:42,Senate leaders need to hear you expect a vote on Judge Garland when recess endssay you'll let them know: https://t.co/ETmcpsRRY6 #DoYourJob,https://twitter.com/BarackObama/status/771070737624866816,378,767,2821,BarackObama
8/31/16 17:38,We can't afford to have a Supreme Court that's short-handed. Here's why: https://t.co/XcIRdewObs,https://twitter.com/BarackObama/status/771039428986871808,146,700,2384,BarackObama
8/31/16 16:24,"The American people need their legislators to be dedicated to solutions, not obstruction. #DoYourJob https://t.co/mrTXe8sti6",https://twitter.com/BarackObama/status/771020947184754688,377,3069,7685,BarackObama
8/30/16 22:17,Senate leaders have a job to dojoin the thousands reminding them when they reconvene next week. https://t.co/FWsdVnejYH #DoYourJob,https://twitter.com/BarackObama/status/770747342249046017,316,740,2658,BarackObama
8/30/16 21:50,RT @WhiteHouse: .@POTUS cannot do it alone. Congress must act to enact a fairer federal sentencing system: https://t.co/eNv6u25429 https://_,https://twitter.com/BarackObama/status/770740423253909504,172,885,2267,BarackObama
8/30/16 20:03,"Summer's almost over, Senate leaders. #DoYourJob https://t.co/JOEchACJ6i",https://twitter.com/BarackObama/status/770713502583369728,371,2211,6133,BarackObama
8/30/16 18:08,"Have meaningful, fact-based conversations. Join OFA's Truth Team: https://t.co/R0cSASIGew. https://t.co/Fs4esnNcdD",https://twitter.com/BarackObama/status/770684610715930624,208,397,1783,BarackObama
8/30/16 15:35,Show off your pride in this movementgrab your Organizing&amp; tee: https://t.co/lFFWUSZljm. https://t.co/htUFnTNn28,https://twitter.com/BarackObama/status/770646196561989632,350,603,2593,BarackObama
8/29/16 21:15,Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. https://t.co/zipWl7JgU2,https://twitter.com/BarackObama/status/770369235998511104,295,1044,3772,BarackObama
8/29/16 19:10,It's not too late for Senate leaders to give Judge Garland a fair hearing and up-or-down vote. Say you agree. https://t.co/p48z2I8Mvr,https://twitter.com/BarackObama/status/770337784343113728,255,1374,4853,BarackObama
8/29/16 17:19,"Obstructionespecially when it comes to the Supreme Courtis nothing to be proud of, @SenateMajLdr. #DoYourJob https://t.co/FwsAnwqNH2",https://twitter.com/BarackObama/status/770309835388661760,428,3393,8132,BarackObama
8/26/16 21:58,President Obama continues his track record of protecting millions of acres of federal land and water. Take a look: https://t.co/J2GXikEUvR,https://twitter.com/BarackObama/status/769292859761537024,1300,2060,7414,BarackObama
8/26/16 20:14,Speaking up is the first step. Let's build on our progress one conversation at a time. #WomensEqualityDay https://t.co/a0poSyIiqP,https://twitter.com/BarackObama/status/769266869916184576,314,2760,8066,BarackObama
8/26/16 18:45,Say you'll continue the fight to make gender equality a reality in America: https://t.co/XusbC9I8l3 #WomensEqualityDay,https://twitter.com/BarackObama/status/769244491316277249,180,718,2397,BarackObama
8/26/16 17:03,"We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDay https://t.co/B7C0Nk27T5",https://twitter.com/BarackObama/status/769218837371842560,457,5152,13135,BarackObama
8/26/16 15:34,"Organize for change in your community, and look good doing it. https://t.co/1Flbtn2PQQ https://t.co/e5TkkUQI1A",https://twitter.com/BarackObama/status/769196294732521472,277,635,2931,BarackObama
8/25/16 22:13,"""These are our American cathedrals, and they belong to you."" Jonathan B. Jarvis, director of the @NatlParkService https://t.co/NbAXewqVsA",https://twitter.com/BarackObama/status/768934388612554752,215,1476,5309,BarackObama
8/25/16 20:24,"Happy 100th birthday, @NatlParkService. Here's to the next 100. #NPS100 https://t.co/LGShTB9l4x",https://twitter.com/BarackObama/status/768906966936596480,184,2565,9101,BarackObama
8/25/16 15:58,RT @SecretaryJewell: .@NatlParkService _Ϳ bday is a great time to look to next centuryconnecting all Americans to parks &amp; conservation.SJ h_,https://twitter.com/BarackObama/status/768840000070791168,57,425,1059,BarackObama
8/24/16 21:35,We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: https://t.co/VbPUcviyZ2 #DoYourJob,https://twitter.com/BarackObama/status/768562348575428608,321,1023,3452,BarackObama
8/24/16 20:32,This is nothing more than shameless partisanship. The Supreme Court should be held in higher regard. #DoYourJob https://t.co/I0TN3csv0O,https://twitter.com/BarackObama/status/768546585735114752,423,4096,10279,BarackObama
8/24/16 18:44,Get important news delivered straight to your inboxjoin the @OFA Truth Team: https://t.co/CQa3WGnBcB,https://twitter.com/BarackObama/status/768519385669480448,133,277,1259,BarackObama
8/24/16 16:30,"Rhode Island just built America's first offshore wind farm, which will create clean energy and fight climate change. https://t.co/76pwc0JM3m",https://twitter.com/BarackObama/status/768485628648431616,333,2906,7251,BarackObama
8/24/16 15:17,America's leadership in the fight against climate change pays off in more ways than one. #ActOnClimate https://t.co/tGK9Uu5l0C,https://twitter.com/BarackObama/status/768467271580725248,393,1560,6286,BarackObama
